timestamp,time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing,total_nodes,active_nodes,utilization_rate,running_jobs,waiting_jobs,energy,wattmin,epower
2024-01-02 02:43:37,96217.0,0,0,0,319,181,500,500,0.362,4,0,4810850000.000015,50000.0,50000.0
2024-01-02 03:37:12,99432.0,0,0,0,318,182,500,500,0.364,5,0,4971600000.000015,50000.0,50000.0
2024-01-02 03:45:26,99926.0,0,0,0,300,200,500,500,0.4,6,0,4996300000.000015,50000.0,50000.0
2024-01-02 03:49:15,100155.0,0,0,0,347,153,500,500,0.306,5,0,4996300000.000015,50000.0,50000.0
2024-01-02 04:20:23,102023.0,0,0,0,365,135,500,500,0.27,4,0,4996300000.000015,50000.0,50000.0
2024-01-02 04:55:57,104157.0,0,0,0,366,134,500,500,0.268,3,0,4996300000.000015,50000.0,50000.0
2024-01-02 06:50:03,111003.0,0,0,0,419,81,500,500,0.162,2,0,4996300000.000015,50000.0,50000.0
2024-01-02 06:52:35,111155.0,0,0,0,359,141,500,500,0.282,3,0,5557750000.000015,50000.0,50000.0
2024-01-02 07:00:03,111603.0,0,0,0,354,146,500,500,0.292,4,0,5580150000.000015,50000.0,50000.0
2024-01-02 07:12:28,112348.0,0,0,0,413,87,500,500,0.174,3,0,5580150000.000015,50000.0,50000.0
2024-01-02 07:16:51,112611.0,0,0,0,400,100,500,500,0.2,4,0,5630550000.000015,50000.0,50000.0
2024-01-02 07:25:41,113141.0,0,0,0,422,78,500,500,0.156,3,0,5630550000.000015,50000.0,50000.0
2024-01-02 07:29:25,113365.0,0,0,0,402,98,500,500,0.196,4,0,5668250000.000015,50000.0,50000.0
2024-01-02 07:33:35,113615.0,0,0,0,415,85,500,500,0.17,3,0,5668250000.000015,50000.0,50000.0
2024-01-02 08:02:55,115375.0,0,0,0,357,143,500,500,0.286,4,0,5768750000.000015,50000.0,50000.0
2024-01-02 08:25:05,116705.0,0,0,0,362,138,500,500,0.276,3,1,5768750000.000015,50000.0,50000.0
2024-01-02 08:29:04,116944.0,0,0,0,355,145,500,500,0.29,4,1,5847200000.000015,50000.0,50000.0
2024-01-02 08:47:11,118031.0,0,0,0,375,125,500,500,0.25,3,1,5847200000.000015,50000.0,50000.0
2024-01-02 09:05:56,119156.0,0,0,0,350,150,500,500,0.3,4,1,5957800000.000015,50000.0,50000.0
2024-01-02 09:17:19,119839.0,0,0,0,339,161,500,500,0.322,5,1,5991950000.000014,50000.0,50000.0
2024-01-02 09:20:10,120010.0,0,0,0,335,165,500,500,0.33,6,1,6000500000.000014,50000.0,50000.0
2024-01-02 09:24:10,120250.0,0,0,0,286,214,500,500,0.428,7,1,6012500000.000014,50000.0,50000.0
2024-01-02 09:25:59,120359.0,0,0,0,273,227,500,500,0.454,8,1,6017950000.000014,50000.0,50000.0
2024-01-02 09:30:41,120641.0,0,0,0,277,223,500,500,0.446,7,1,6017950000.000014,50000.0,50000.0
2024-01-02 09:33:29,120809.0,0,0,0,255,245,500,500,0.49,8,1,6040450000.000014,50000.0,50000.0
2024-01-02 09:36:09,120969.0,0,0,0,235,265,500,500,0.53,9,1,6048450000.000014,50000.0,50000.0
2024-01-02 09:40:16,121216.0,0,0,0,196,304,500,500,0.608,10,1,6060800000.000014,50000.0,50000.0
2024-01-02 09:41:35,121295.0,0,0,0,177,323,500,500,0.646,11,1,6064750000.000014,50000.0,50000.0
2024-01-02 09:46:17,121577.0,0,0,0,196,304,500,500,0.608,10,2,6064750000.000014,50000.0,50000.0
2024-01-02 09:52:34,121954.0,0,0,0,181,319,500,500,0.638,11,2,6097700000.000014,50000.0,50000.0
2024-01-02 09:54:39,122079.0,0,0,0,172,328,500,500,0.656,12,2,6103950000.000014,50000.0,50000.0
2024-01-02 09:59:15,122355.0,0,0,0,163,337,500,500,0.674,13,2,6117750000.000014,50000.0,50000.0
2024-01-02 10:05:17,122717.0,0,0,0,170,330,500,500,0.66,12,2,6117750000.000014,50000.0,50000.0
2024-01-02 10:12:42,123162.0,0,0,0,155,345,500,500,0.69,13,3,6158100000.000014,50000.0,50000.0
2024-01-02 10:15:17,123317.0,0,0,0,166,334,500,500,0.668,12,3,6158100000.000014,50000.0,50000.0
2024-01-02 10:20:38,123638.0,0,0,0,146,354,500,500,0.708,13,3,6181900000.000014,50000.0,50000.0
2024-01-02 10:22:24,123744.0,0,0,0,145,355,500,500,0.71,14,3,6187200000.000013,50000.0,50000.0
2024-01-02 10:23:34,123814.0,0,0,0,154,346,500,500,0.692,13,3,6187200000.000013,50000.0,50000.0
2024-01-02 10:26:30,123990.0,0,0,0,167,333,500,500,0.666,12,3,6187200000.000013,50000.0,50000.0
2024-01-02 10:27:09,124029.0,0,0,0,166,334,500,500,0.668,13,3,6201450000.000014,50000.0,50000.0
2024-01-02 10:30:20,124220.0,0,0,0,186,314,500,500,0.628,12,3,6201450000.000014,50000.0,50000.0
2024-01-02 10:30:24,124224.0,0,0,0,201,299,500,500,0.598,11,3,6201450000.000014,50000.0,50000.0
2024-01-02 10:36:06,124566.0,0,0,0,196,304,500,500,0.608,12,5,6228300000.000013,50000.0,50000.0
2024-01-02 10:37:28,124648.0,0,0,0,181,319,500,500,0.638,13,5,6232400000.000013,50000.0,50000.0
2024-01-02 10:40:16,124816.0,0,0,0,177,323,500,500,0.646,14,5,6240800000.000013,50000.0,50000.0
2024-01-02 10:44:04,125044.0,0,0,0,167,333,500,500,0.666,15,5,6252200000.000013,50000.0,50000.0
2024-01-02 10:46:09,125169.0,0,0,0,187,313,500,500,0.626,14,5,6252200000.000013,50000.0,50000.0
2024-01-02 10:46:30,125190.0,0,0,0,202,298,500,500,0.596,13,5,6252200000.000013,50000.0,50000.0
2024-01-02 10:53:25,125605.0,0,0,0,183,317,500,500,0.634,14,5,6280250000.000014,50000.0,50000.0
2024-01-02 10:58:19,125899.0,0,0,0,169,331,500,500,0.662,15,5,6294950000.000013,50000.0,50000.0
2024-01-02 11:04:05,126245.0,0,0,0,150,350,500,500,0.7,16,6,6312250000.000013,50000.0,50000.0
2024-01-02 11:07:19,126439.0,0,0,0,155,345,500,500,0.69,15,6,6312250000.000013,50000.0,50000.0
2024-01-02 11:10:30,126630.0,0,0,0,164,336,500,500,0.672,14,6,6312250000.000013,50000.0,50000.0
2024-01-02 11:11:22,126682.0,0,0,0,158,342,500,500,0.684,15,6,6334100000.000013,50000.0,50000.0
2024-01-02 11:15:59,126959.0,0,0,0,144,356,500,500,0.712,16,6,6347950000.000013,50000.0,50000.0
2024-01-02 11:17:46,127066.0,0,0,0,158,342,500,500,0.684,15,6,6347950000.000013,50000.0,50000.0
2024-01-02 11:18:41,127121.0,0,0,0,147,353,500,500,0.706,16,6,6356050000.000014,50000.0,50000.0
2024-01-02 11:19:02,127142.0,0,0,0,148,352,500,500,0.704,15,6,6356050000.000014,50000.0,50000.0
2024-01-02 11:20:58,127258.0,0,0,0,154,346,500,500,0.692,14,6,6356050000.000014,50000.0,50000.0
2024-01-02 11:27:08,127628.0,0,0,0,135,365,500,500,0.73,15,7,6381400000.000013,50000.0,50000.0
2024-01-02 11:33:22,128002.0,0,0,0,145,355,500,500,0.71,14,7,6381400000.000013,50000.0,50000.0
2024-01-02 11:36:48,128208.0,0,0,0,164,336,500,500,0.672,13,7,6381400000.000013,50000.0,50000.0
2024-01-02 11:37:05,128225.0,0,0,0,155,345,500,500,0.69,14,7,6411250000.000013,50000.0,50000.0
2024-01-02 11:43:21,128601.0,0,0,0,174,326,500,500,0.652,14,6,6430050000.00002,50000.0,45714.285714
2024-01-02 11:43:21,128601.0,0,0,0,133,367,500,500,0.734,14,6,6430050000.00002,50000.0,45714.285714
2024-01-02 11:43:30,128610.0,0,0,0,92,408,500,500,0.816,17,4,6430500000.000013,50000.0,50000.0
2024-01-02 11:43:30,128610.0,0,0,0,92,408,500,500,0.816,17,4,6430500000.000018,50000.0,45714.285714
2024-01-02 11:43:30,128610.0,0,0,0,92,408,500,500,0.816,17,4,6430500000.000022,50000.0,45714.285714
2024-01-02 11:43:30,128610.0,0,0,0,37,463,500,500,0.926,17,4,6430500000.000013,50000.0,50000.0
2024-01-02 11:43:30,128610.0,0,0,0,37,463,500,500,0.926,17,4,6430500000.000018,50000.0,45714.285714
2024-01-02 11:43:30,128610.0,0,0,0,37,463,500,500,0.926,17,4,6430500000.000022,50000.0,45714.285714
2024-01-02 11:43:30,128610.0,0,0,0,22,478,500,500,0.956,17,4,6430500000.000013,50000.0,50000.0
2024-01-02 11:43:30,128610.0,0,0,0,22,478,500,500,0.956,17,4,6430500000.000018,50000.0,45714.285714
2024-01-02 11:43:30,128610.0,0,0,0,22,478,500,500,0.956,17,4,6430500000.000022,50000.0,45714.285714
2024-01-02 11:47:35,128855.0,0,0,0,18,482,500,500,0.964,18,6,6442750000.0000105,50000.0,50000.0
2024-01-02 11:49:05,128945.0,0,0,0,19,481,500,500,0.962,17,7,6442750000.0000105,50000.0,50000.0
2024-01-02 11:51:17,129077.0,0,0,0,34,466,500,500,0.932,17,6,6453850000.000021,50000.0,45714.285714
2024-01-02 11:51:17,129077.0,0,0,0,20,480,500,500,0.96,17,6,6453850000.000021,50000.0,45714.285714
2024-01-02 11:53:12,129192.0,0,0,0,15,485,500,500,0.97,18,6,6459600000.0000105,50000.0,50000.0
2024-01-02 12:02:50,129770.0,0,0,0,34,466,500,500,0.932,19,5,6488500000.000018,50000.0,45714.285714
2024-01-02 12:02:50,129770.0,0,0,0,34,466,500,500,0.932,19,5,6488500000.000022,50000.0,45714.285714
2024-01-02 12:02:50,129770.0,0,0,0,26,474,500,500,0.948,19,5,6488500000.000018,50000.0,45714.285714
2024-01-02 12:02:50,129770.0,0,0,0,26,474,500,500,0.948,19,5,6488500000.000022,50000.0,45714.285714
2024-01-02 12:02:50,129770.0,0,0,0,19,481,500,500,0.962,19,5,6488500000.000018,50000.0,45714.285714
2024-01-02 12:02:50,129770.0,0,0,0,19,481,500,500,0.962,19,5,6488500000.000022,50000.0,45714.285714
2024-01-02 12:15:55,130555.0,0,0,0,23,477,500,500,0.954,18,7,6488500000.000022,50000.0,45714.285714
2024-01-02 12:17:20,130640.0,0,0,0,37,463,500,500,0.926,19,5,6532000000.000019,50000.0,45714.285714
2024-01-02 12:17:20,130640.0,0,0,0,37,463,500,500,0.926,19,5,6532000000.000023,50000.0,45714.285714
2024-01-02 12:17:20,130640.0,0,0,0,32,468,500,500,0.936,19,5,6532000000.000019,50000.0,45714.285714
2024-01-02 12:17:20,130640.0,0,0,0,32,468,500,500,0.936,19,5,6532000000.000023,50000.0,45714.285714
2024-01-02 12:17:20,130640.0,0,0,0,26,474,500,500,0.948,19,5,6532000000.000019,50000.0,45714.285714
2024-01-02 12:17:20,130640.0,0,0,0,26,474,500,500,0.948,19,5,6532000000.000023,50000.0,45714.285714
2024-01-02 12:20:04,130804.0,0,0,0,35,465,500,500,0.93,18,5,6532000000.000023,50000.0,45714.285714
2024-01-02 12:29:36,131376.0,0,0,0,40,460,500,500,0.92,17,7,6532000000.000023,50000.0,45714.285714
2024-01-02 12:30:56,131456.0,0,0,0,51,449,500,500,0.898,16,8,6532000000.000023,50000.0,45714.285714
2024-01-02 12:33:05,131585.0,0,0,0,43,457,500,500,0.914,17,8,6579250000.000004,50000.0,50000.0
2024-01-02 12:36:03,131763.0,0,0,0,82,418,500,500,0.836,18,6,6588150000.000017,50000.0,53333.333332999995
2024-01-02 12:36:03,131763.0,0,0,0,82,418,500,500,0.836,18,6,6588150000.000021,50000.0,53333.333332999995
2024-01-02 12:36:03,131763.0,0,0,0,53,447,500,500,0.894,18,6,6588150000.000017,50000.0,53333.333332999995
2024-01-02 12:36:03,131763.0,0,0,0,53,447,500,500,0.894,18,6,6588150000.000021,50000.0,53333.333332999995
2024-01-02 12:36:03,131763.0,0,0,0,38,462,500,500,0.924,18,6,6588150000.000017,50000.0,53333.333332999995
2024-01-02 12:36:03,131763.0,0,0,0,38,462,500,500,0.924,18,6,6588150000.000021,50000.0,53333.333332999995
2024-01-02 12:38:09,131889.0,0,0,0,96,404,500,500,0.808,18,5,6594450000.000018,50000.0,53333.333332999995
2024-01-02 12:38:09,131889.0,0,0,0,38,462,500,500,0.924,18,5,6594450000.000018,50000.0,53333.333332999995
2024-01-02 12:42:57,132177.0,0,0,0,45,455,500,500,0.91,17,6,6594450000.000018,50000.0,53333.333332999995
2024-01-02 12:44:12,132252.0,0,0,0,59,441,500,500,0.882,17,5,6612600000.000014,50000.0,53333.333332999995
2024-01-02 12:44:12,132252.0,0,0,0,44,456,500,500,0.912,17,5,6612600000.000014,50000.0,53333.333332999995
2024-01-02 12:44:13,132253.0,0,0,0,40,460,500,500,0.92,18,5,6612650000.000004,50000.0,50000.0
2024-01-02 12:46:36,132396.0,0,0,0,46,454,500,500,0.908,18,5,6619800000.000013,50000.0,53333.333332999995
2024-01-02 12:46:36,132396.0,0,0,0,33,467,500,500,0.934,18,5,6619800000.000013,50000.0,53333.333332999995
2024-01-02 12:49:22,132562.0,0,0,0,28,472,500,500,0.944,19,5,6628100000.000007,50000.0,50000.0
2024-01-02 12:57:33,133053.0,0,0,0,43,457,500,500,0.914,18,6,6628100000.000007,50000.0,50000.0
2024-01-02 12:58:22,133102.0,0,0,0,47,453,500,500,0.906,17,6,6628100000.000007,50000.0,50000.0
2024-01-02 13:01:21,133281.0,0,0,0,52,448,500,500,0.896,17,6,6664049999.999998,50000.0,48000.0
2024-01-02 13:01:21,133281.0,0,0,0,36,464,500,500,0.928,17,6,6664049999.999998,50000.0,48000.0
2024-01-02 13:07:02,133622.0,0,0,0,44,456,500,500,0.912,16,7,6664049999.999998,50000.0,48000.0
2024-01-02 13:08:45,133725.0,0,0,0,36,464,500,500,0.928,17,7,6686250000.000007,50000.0,50000.0
2024-01-02 13:11:12,133872.0,0,0,0,44,456,500,500,0.912,17,6,6693599999.999998,50000.0,50285.714286
2024-01-02 13:11:12,133872.0,0,0,0,26,474,500,500,0.948,17,6,6693599999.999998,50000.0,50285.714286
2024-01-02 13:19:35,134375.0,0,0,0,30,470,500,500,0.94,16,8,6693599999.999998,50000.0,50285.714286
2024-01-02 13:34:37,135277.0,0,0,0,35,465,500,500,0.93,15,9,6693599999.999998,50000.0,50285.714286
2024-01-02 13:37:19,135439.0,0,0,0,33,467,500,500,0.934,16,9,6771950000.000007,50000.0,50000.0
2024-01-02 13:44:43,135883.0,0,0,0,41,459,500,500,0.918,16,8,6794150000.000002,50000.0,53333.333332999995
2024-01-02 13:44:43,135883.0,0,0,0,28,472,500,500,0.944,16,8,6794150000.000002,50000.0,53333.333332999995
2024-01-02 13:50:50,136250.0,0,0,0,43,457,500,500,0.914,16,9,6812499999.999999,50000.0,51200.0
2024-01-02 13:50:50,136250.0,0,0,0,27,473,500,500,0.946,16,9,6812499999.999999,50000.0,51200.0
2024-01-02 13:59:03,136743.0,0,0,0,42,458,500,500,0.916,16,10,6837149999.999999,50000.0,51200.0
2024-01-02 13:59:03,136743.0,0,0,0,32,468,500,500,0.936,16,10,6837149999.999999,50000.0,51200.0
2024-01-02 14:02:30,136950.0,0,0,0,45,455,500,500,0.91,15,10,6837149999.999999,50000.0,51200.0
2024-01-02 14:02:32,136952.0,0,0,0,38,462,500,500,0.924,16,10,6847600000.000005,50000.0,50000.0
2024-01-02 14:05:05,137105.0,0,0,0,28,472,500,500,0.944,17,10,6855250000.000007,50000.0,50000.0
2024-01-02 14:18:17,137897.0,0,0,0,44,456,500,500,0.912,17,9,6894850000.0,50000.0,50526.315789
2024-01-02 14:18:17,137897.0,0,0,0,28,472,500,500,0.944,17,9,6894850000.0,50000.0,50526.315789
2024-01-02 14:42:35,139355.0,0,0,0,23,477,500,500,0.954,18,12,6967750000.000008,50000.0,50000.0
2024-01-02 14:44:03,139443.0,0,0,0,36,464,500,500,0.928,17,12,6967750000.000008,50000.0,50000.0
2024-01-02 14:44:49,139489.0,0,0,0,96,404,500,500,0.808,18,10,6974450000.0,50000.0,50526.315789
2024-01-02 14:44:49,139489.0,0,0,0,96,404,500,500,0.808,18,10,6974450000.000005,50000.0,53333.333332999995
2024-01-02 14:44:49,139489.0,0,0,0,65,435,500,500,0.87,18,10,6974450000.0,50000.0,50526.315789
2024-01-02 14:44:49,139489.0,0,0,0,65,435,500,500,0.87,18,10,6974450000.000005,50000.0,53333.333332999995
2024-01-02 14:44:49,139489.0,0,0,0,38,462,500,500,0.924,18,10,6974450000.0,50000.0,50526.315789
2024-01-02 14:44:49,139489.0,0,0,0,38,462,500,500,0.924,18,10,6974450000.000005,50000.0,53333.333332999995
2024-01-02 14:45:33,139533.0,0,0,0,54,446,500,500,0.892,17,10,6974450000.000005,50000.0,53333.333332999995
2024-01-02 14:47:14,139634.0,0,0,0,64,436,500,500,0.872,16,10,6974450000.000005,50000.0,53333.333332999995
2024-01-02 14:49:41,139781.0,0,0,0,71,429,500,500,0.858,15,10,6974450000.000005,50000.0,53333.333332999995
2024-01-02 14:56:50,140210.0,0,0,0,96,404,500,500,0.808,15,11,7010500000.000001,50000.0,50461.538462000004
2024-01-02 14:56:50,140210.0,0,0,0,59,441,500,500,0.882,15,11,7010500000.000001,50000.0,50461.538462000004
2024-01-02 14:57:52,140272.0,0,0,0,64,436,500,500,0.872,14,11,7010500000.000001,50000.0,50461.538462000004
2024-01-02 14:59:25,140365.0,0,0,0,82,418,500,500,0.836,13,11,7010500000.000001,50000.0,50461.538462000004
2024-01-02 15:09:56,140996.0,0,0,0,76,424,500,500,0.848,14,12,7049800000.00001,50000.0,50000.0
2024-01-02 15:17:18,141438.0,0,0,0,78,422,500,500,0.844,13,13,7049800000.00001,50000.0,50000.0
2024-01-02 15:18:03,141483.0,0,0,0,100,400,500,500,0.8,12,13,7049800000.00001,50000.0,50000.0
2024-01-02 15:19:31,141571.0,0,0,0,110,390,500,500,0.78,12,12,7078550000.0,50000.0,49454.545455
2024-01-02 15:19:31,141571.0,0,0,0,86,414,500,500,0.828,12,12,7078550000.0,50000.0,49454.545455
2024-01-02 15:29:46,142186.0,0,0,0,102,398,500,500,0.796,11,15,7078550000.0,50000.0,49454.545455
2024-01-02 15:32:38,142358.0,0,0,0,88,412,500,500,0.824,12,15,7117900000.000008,50000.0,50000.0
2024-01-02 15:41:15,142875.0,0,0,0,83,417,500,500,0.834,13,16,7143750000.000008,50000.0,50000.0
2024-01-02 15:43:00,142980.0,0,0,0,89,411,500,500,0.822,12,16,7143750000.000008,50000.0,50000.0
2024-01-02 15:47:34,143254.0,0,0,0,103,397,500,500,0.794,11,17,7143750000.000008,50000.0,50000.0
2024-01-02 15:50:07,143407.0,0,0,0,152,348,500,500,0.696,11,16,7170350000.0,50000.0,50051.282051
2024-01-02 15:50:07,143407.0,0,0,0,101,399,500,500,0.798,11,16,7170350000.0,50000.0,50051.282051
2024-01-02 15:54:18,143658.0,0,0,0,84,416,500,500,0.832,12,16,7182900000.000007,50000.0,50000.0
2024-01-02 15:58:16,143896.0,0,0,0,65,435,500,500,0.87,13,16,7194800000.000007,50000.0,50000.0
2024-01-02 15:59:55,143995.0,0,0,0,70,430,500,500,0.86,12,16,7194800000.000007,50000.0,50000.0
2024-01-02 16:02:26,144146.0,0,0,0,62,438,500,500,0.876,13,16,7207300000.000007,50000.0,50000.0
2024-01-02 16:06:13,144373.0,0,0,0,56,444,500,500,0.888,14,16,7218650000.000007,50000.0,50000.0
2024-01-02 16:07:20,144440.0,0,0,0,53,447,500,500,0.894,15,16,7222000000.000007,50000.0,50000.0
2024-01-02 16:09:45,144585.0,0,0,0,70,430,500,500,0.86,14,16,7222000000.000007,50000.0,50000.0
2024-01-02 16:10:19,144619.0,0,0,0,89,411,500,500,0.822,13,16,7222000000.000007,50000.0,50000.0
2024-01-02 16:12:10,144730.0,0,0,0,95,405,500,500,0.81,12,16,7222000000.000007,50000.0,50000.0
2024-01-02 16:13:28,144808.0,0,0,0,76,424,500,500,0.848,13,16,7240400000.000007,50000.0,50000.0
2024-01-02 16:20:07,145207.0,0,0,0,66,434,500,500,0.868,14,17,7260350000.00001,50000.0,50000.0
2024-01-02 16:23:26,145406.0,0,0,0,65,435,500,500,0.87,15,17,7270300000.000007,50000.0,50000.0
2024-01-02 16:26:04,145564.0,0,0,0,59,441,500,500,0.882,16,17,7278200000.000007,50000.0,50000.0
2024-01-02 16:27:42,145662.0,0,0,0,46,454,500,500,0.908,17,17,7283100000.000007,50000.0,50000.0
2024-01-02 16:29:31,145771.0,0,0,0,27,473,500,500,0.946,18,17,7288550000.000007,50000.0,50000.0
2024-01-02 16:37:46,146266.0,0,0,0,25,475,500,500,0.95,19,18,7313300000.00001,50000.0,50000.0
2024-01-02 16:42:34,146554.0,0,0,0,44,456,500,500,0.912,19,18,7327700000.000002,50000.0,50285.714286
2024-01-02 16:42:34,146554.0,0,0,0,34,466,500,500,0.932,19,18,7327700000.000002,50000.0,50285.714286
2024-01-02 16:43:25,146605.0,0,0,0,44,456,500,500,0.912,18,18,7327700000.000002,50000.0,50285.714286
2024-01-02 16:43:52,146632.0,0,0,0,47,453,500,500,0.906,17,18,7327700000.000002,50000.0,50285.714286
2024-01-02 16:46:17,146777.0,0,0,0,57,443,500,500,0.886,16,18,7327700000.000002,50000.0,50285.714286
2024-01-02 16:46:50,146810.0,0,0,0,54,446,500,500,0.892,17,18,7340500000.000007,50000.0,50000.0
2024-01-02 16:47:12,146832.0,0,0,0,62,438,500,500,0.876,16,18,7340500000.000007,50000.0,50000.0
2024-01-02 16:49:10,146950.0,0,0,0,61,439,500,500,0.878,17,18,7347500000.000008,50000.0,50000.0
2024-01-02 16:51:30,147090.0,0,0,0,90,410,500,500,0.82,17,17,7354500000.000002,50000.0,49882.352941000005
2024-01-02 16:51:30,147090.0,0,0,0,43,457,500,500,0.914,17,17,7354500000.000002,50000.0,49882.352941000005
2024-01-02 16:54:08,147248.0,0,0,0,49,451,500,500,0.902,16,18,7354500000.000002,50000.0,49882.352941000005
2024-01-02 16:58:13,147493.0,0,0,0,47,453,500,500,0.906,17,18,7374650000.000008,50000.0,50000.0
2024-01-02 17:04:31,147871.0,0,0,0,48,452,500,500,0.904,16,19,7374650000.000008,50000.0,50000.0
2024-01-02 17:05:08,147908.0,0,0,0,51,449,500,500,0.898,15,19,7374650000.000008,50000.0,50000.0
2024-01-02 17:15:57,148557.0,0,0,0,53,447,500,500,0.894,14,19,7374650000.000008,50000.0,50000.0
2024-01-02 17:27:03,149223.0,0,0,0,66,434,500,500,0.868,13,20,7374650000.000008,50000.0,50000.0
2024-01-02 17:32:09,149529.0,0,0,0,85,415,500,500,0.83,12,20,7374650000.000008,50000.0,50000.0
2024-01-02 17:34:50,149690.0,0,0,0,122,378,500,500,0.756,12,19,7484500000.000002,50000.0,50000.0
2024-01-02 17:34:50,149690.0,0,0,0,87,413,500,500,0.826,12,19,7484500000.000002,50000.0,50000.0
2024-01-02 17:41:10,150070.0,0,0,0,79,421,500,500,0.842,13,19,7503500000.000007,50000.0,50000.0
2024-01-02 17:55:52,150952.0,0,0,0,66,434,500,500,0.868,14,19,7547600000.00001,50000.0,50000.0
2024-01-02 17:57:16,151036.0,0,0,0,67,433,500,500,0.866,13,19,7547600000.00001,50000.0,50000.0
2024-01-02 18:01:51,151311.0,0,0,0,50,450,500,500,0.9,14,19,7565550000.00001,50000.0,50000.0
2024-01-02 18:11:41,151901.0,0,0,0,63,437,500,500,0.874,13,19,7565550000.00001,50000.0,50000.0
2024-01-02 18:15:41,152141.0,0,0,0,118,382,500,500,0.764,13,18,7607050000.000002,50000.0,50000.0
2024-01-02 18:15:41,152141.0,0,0,0,67,433,500,500,0.866,13,18,7607050000.000002,50000.0,50000.0
2024-01-02 18:19:37,152377.0,0,0,0,56,444,500,500,0.888,14,18,7618850000.000007,50000.0,50000.0
